resultId,raceId,driverId,constructorId,number_x,grid,position_x,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,qualifyId,number_y,position_y,q1,q2,q3
22043,896,3,131,9.0,2,2.0,2,2,18.0,60,29.823,5502010.0,49.0,9.0,01:28.8,207.732,1,5773,9,2,1:25.833,1:25.304,1:24.871
22044,896,154,208,8.0,17,3.0,3,3,15.0,60,39.892,5512079.0,57.0,7.0,01:28.8,207.779,1,5788,8,17,1:26.577,,
22045,896,13,6,4.0,5,4.0,4,4,12.0,60,41.692,5513879.0,54.0,11.0,01:28.9,207.569,1,5776,4,5,1:25.793,1:25.389,1:25.201
22046,896,815,1,6.0,9,5.0,5,5,10.0,60,43.829,5516016.0,59.0,4.0,01:28.5,208.467,1,5780,6,9,1:26.107,1:25.365,1:26.153
22047,896,1,131,10.0,3,6.0,6,6,8.0,60,52.475,5524662.0,53.0,15.0,01:29.1,207.182,1,5774,10,3,1:25.802,1:25.259,1:24.941
22048,896,8,208,7.0,6,7.0,7,7,6.0,60,+1:07.988,5540175.0,60.0,1.0,01:27.7,210.426,1,5777,7,6,1:25.819,1:25.191,1:25.248
22049,896,814,10,14.0,12,8.0,8,8,4.0,60,+1:12.868,5545055.0,58.0,17.0,01:29.3,206.606,1,5783,14,12,1:25.908,1:25.711,
22050,896,16,10,15.0,13,9.0,9,9,2.0,60,+1:14.734,5546921.0,60.0,3.0,01:28.4,208.665,1,5784,15,13,1:26.164,1:25.740,
22051,896,817,5,19.0,11,10.0,10,10,1.0,60,+1:16.237,5548424.0,60.0,10.0,01:28.8,207.697,1,5782,19,11,1:25.673,1:25.519,
22052,896,4,6,3.0,8,11.0,11,11,0.0,60,+1:18.297,5550484.0,58.0,6.0,01:28.7,207.983,1,5779,3,8,1:25.934,1:24.885,1:25.826
22053,896,813,3,16.0,18,12.0,12,12,0.0,60,+1:18.951,5551138.0,56.0,14.0,01:29.0,207.275,1,5789,16,18,1:26.842,,
22054,896,818,5,18.0,14,13.0,13,13,0.0,59,,,53.0,16.0,01:29.3,206.653,11,5785,18,14,1:26.155,1:25.798,
22055,896,18,1,5.0,10,14.0,14,14,0.0,59,,,57.0,8.0,01:28.8,207.737,11,5781,5,10,1:25.574,1:25.458,1:26.487
22056,896,821,15,12.0,16,15.0,15,15,0.0,59,,,49.0,5.0,01:28.7,208.046,11,5787,12,16,1:26.057,1:26.366,
22057,896,822,3,17.0,15,16.0,16,16,0.0,59,,,52.0,12.0,01:28.9,207.471,11,5786,17,15,1:26.178,1:26.134,
22058,896,820,206,23.0,22,17.0,17,17,0.0,58,,,56.0,20.0,01:30.3,204.239,12,5793,23,22,1:28.138,,
22059,896,824,206,22.0,19,18.0,18,18,0.0,58,,,57.0,19.0,01:30.2,204.611,12,5790,22,19,1:26.970,,
22060,896,807,15,11.0,7,19.0,19,19,0.0,54,,,52.0,13.0,01:28.9,207.426,26,5778,11,7,1:25.883,1:25.339,1:25.334
22061,896,17,9,2.0,4,,R,20,0.0,39,,,30.0,18.0,01:29.5,206.145,91,5775,2,4,1:25.665,1:25.097,1:25.047
22062,896,819,207,20.0,21,,R,21,0.0,35,,,32.0,21.0,01:32.9,198.585,9,5792,20,21,1:27.487,,
22063,896,823,207,21.0,20,,R,22,0.0,1,,,,0.0,,,4,5791,21,20,1:27.105,,
22064,897,20,9,1.0,2,1.0,1,1,25.0,55,38:06.1,5886106.0,51.0,2.0,01:43.9,192.451,1,5795,1,2,1:41.683,1:40.781,1:40.075
22065,897,17,9,2.0,1,2.0,2,2,18.0,55,30.829,5916935.0,49.0,5.0,01:44.4,191.583,1,5794,2,1,1:41.568,1:40.575,1:39.957
22066,897,3,131,9.0,3,3.0,3,3,15.0,55,33.65,5919756.0,51.0,6.0,01:44.5,191.41,1,5796,9,3,1:41.420,1:40.473,1:40.419
22067,897,154,208,8.0,6,4.0,4,4,12.0,55,34.802,5920908.0,54.0,3.0,01:44.3,191.699,1,5800,8,7,1:41.447,1:40.948,1:40.997
22068,897,4,6,3.0,10,5.0,5,5,10.0,55,+1:07.181,5953287.0,55.0,1.0,01:43.4,193.305,1,5804,3,11,1:41.397,1:41.093,
22069,897,814,10,14.0,11,6.0,6,6,8.0,55,+1:18.174,5964280.0,55.0,14.0,01:45.8,189.007,1,5805,14,12,1:41.676,1:41.133,
22070,897,1,131,10.0,4,7.0,7,7,6.0,55,+1:19.267,5965373.0,47.0,10.0,01:45.5,189.586,1,5797,10,4,1:40.693,1:40.477,1:40.501
22071,897,13,6,4.0,7,8.0,8,8,4.0,55,+1:22.886,5968992.0,52.0,9.0,01:45.4,189.615,1,5801,4,8,1:41.254,1:40.989,1:41.015
22072,897,815,1,6.0,8,9.0,9,9,2.0,55,+1:31.198,5977304.0,51.0,8.0,01:45.4,189.637,1,5802,6,9,1:41.687,1:40.812,1:41.068
22073,897,16,10,15.0,17,10.0,10,10,1.0,55,+1:33.257,5979363.0,48.0,13.0,01:45.6,189.324,1,5811,15,18,1:42.051,,
22074,897,813,3,16.0,14,11.0,11,11,0.0,55,+1:35.989,5982095.0,55.0,11.0,01:45.5,189.466,1,5808,16,15,1:41.365,1:41.395,
22075,897,18,1,5.0,12,12.0,12,12,0.0,55,+1:43.767,5989873.0,43.0,17.0,01:46.3,188.03,1,5806,5,13,1:41.817,1:41.200,
22076,897,821,15,12.0,16,13.0,13,13,0.0,55,+1:44.295,5990401.0,43.0,15.0,01:46.0,188.672,1,5810,12,17,1:41.999,,
22077,897,807,15,11.0,5,14.0,14,14,0.0,54,,,52.0,12.0,01:45.6,189.394,11,5799,11,6,1:41.631,1:40.931,1:40.576
22078,897,822,3,17.0,15,15.0,15,15,0.0,54,,,54.0,4.0,01:44.4,191.607,11,5809,17,16,1:41.862,1:41.447,
22079,897,817,5,19.0,9,16.0,16,16,0.0,54,,,46.0,16.0,01:46.0,188.551,11,5803,19,10,1:41.884,1:40.852,1:41.111
22080,897,818,5,18.0,13,17.0,17,17,0.0,54,,,53.0,7.0,01:44.5,191.302,11,5807,18,14,1:41.692,1:41.279,
22081,897,823,207,21.0,18,18.0,18,18,0.0,54,,,48.0,19.0,01:46.6,187.578,11,5812,21,19,1:43.252,,
22082,897,819,207,20.0,19,19.0,19,19,0.0,54,,,50.0,18.0,01:46.4,187.86,11,5814,20,21,1:43.528,,
22083,897,824,206,22.0,21,20.0,20,20,0.0,53,,,52.0,20.0,01:47.6,185.788,12,5813,22,20,1:43.398,,
22084,897,820,206,23.0,20,21.0,21,21,0.0,53,,,52.0,21.0,01:47.7,185.636,12,5815,23,22,1:44.198,,
22085,897,8,208,7.0,22,,R,22,0.0,0,,,,0.0,,,3,5798,7,5,1:41.276,1:40.971,1:40.542
22086,898,20,9,1.0,1,1.0,1,1,25.0,56,39:17.1,5957148.0,54.0,1.0,01:39.9,198.754,1,5816,1,1,1:38.516,1:37.065,1:36.338
22087,898,154,208,8.0,3,2.0,2,2,18.0,56,6.284,5963432.0,52.0,2.0,01:40.4,197.588,1,5818,8,3,1:38.676,1:37.523,1:37.155
22088,898,17,9,2.0,2,3.0,3,3,15.0,56,8.396,5965544.0,52.0,4.0,01:40.6,197.301,1,5817,2,2,1:38.161,1:37.312,1:36.441
22089,898,1,131,10.0,5,4.0,4,4,12.0,56,27.358,5984506.0,50.0,5.0,01:40.8,196.857,1,5820,10,5,1:37.959,1:37.854,1:37.345
22090,898,4,6,3.0,6,5.0,5,5,10.0,56,29.592,5986740.0,52.0,10.0,01:41.2,196.141,1,5821,3,6,1:38.929,1:37.368,1:37.376
22091,898,807,15,11.0,4,6.0,6,6,8.0,56,30.4,5987548.0,54.0,6.0,01:41.0,196.596,1,5819,11,4,1:38.339,1:37.828,1:37.296
22092,898,815,1,6.0,7,7.0,7,7,6.0,56,46.692,6003840.0,47.0,15.0,01:41.8,194.901,1,5822,6,7,1:38.367,1:38.040,1:37.452
22093,898,822,3,17.0,9,8.0,8,8,4.0,56,54.509,6011657.0,54.0,3.0,01:40.5,197.496,1,5824,17,9,1:37.821,1:37.439,1:37.836
22094,898,3,131,9.0,12,9.0,9,9,2.0,56,59.141,6016289.0,51.0,8.0,01:41.1,196.244,1,5829,9,14,1:38.743,1:38.364,
22095,898,18,1,5.0,15,10.0,10,10,1.0,56,+1:17.278,6034426.0,50.0,12.0,01:41.3,195.95,1,5828,5,13,1:38.588,1:38.217,
22096,898,817,5,19.0,10,11.0,11,11,0.0,56,+1:21.004,6038152.0,45.0,16.0,01:42.1,194.349,1,5826,19,11,1:38.882,1:38.131,
22097,898,818,5,18.0,14,12.0,12,12,0.0,56,+1:24.574,6041722.0,52.0,13.0,01:41.3,195.882,1,5831,18,16,1:38.880,1:38.696,
22098,898,13,6,4.0,13,13.0,13,13,0.0,56,+1:26.914,6044062.0,53.0,11.0,01:41.2,196.097,1,5830,4,15,1:39.094,1:38.592,
22099,898,821,15,12.0,20,14.0,14,14,0.0,56,+1:31.707,6048855.0,51.0,14.0,01:41.4,195.725,1,5825,12,10,1:38.082,1:38.031,1:38.034
22100,898,5,208,7.0,8,15.0,15,15,0.0,56,+1:35.063,6052211.0,52.0,7.0,01:41.0,196.448,1,5823,7,8,1:38.375,1:38.078,1:37.715
22101,898,814,10,14.0,11,16.0,16,16,0.0,56,+1:36.853,6054001.0,54.0,9.0,01:41.1,196.215,1,5827,14,12,1:38.894,1:38.139,
22102,898,813,3,16.0,17,17.0,17,17,0.0,55,,,42.0,17.0,01:43.1,192.578,11,5833,16,18,1:39.351,,
22103,898,824,206,22.0,19,18.0,18,18,0.0,55,,,45.0,18.0,01:43.4,191.906,11,5835,22,20,1:40.528,,
22104,898,823,207,21.0,18,19.0,19,19,0.0,55,,,45.0,20.0,01:43.9,190.957,11,5834,21,19,1:40.491,,
22105,898,819,207,20.0,22,20.0,20,20,0.0,55,,,48.0,21.0,01:44.0,190.893,11,5836,20,21,1:40.596,,
22106,898,820,206,23.0,21,21.0,21,21,0.0,54,,,48.0,19.0,01:43.8,191.248,12,5837,23,22,1:41.401,,
22107,898,16,10,15.0,16,,R,22,0.0,0,,,,0.0,,,3,5832,15,17,1:39.250,,
22108,899,20,9,1.0,1,1.0,1,1,25.0,71,32:36.3,5556300.0,51.0,3.0,01:15.6,205.125,1,5838,1,1,1:25.381,1:26.420,1:26.479
22109,899,17,9,2.0,4,2.0,2,2,18.0,71,10.452,5566752.0,51.0,1.0,01:15.4,205.636,1,5841,2,4,1:26.689,1:26.963,1:27.572
22110,899,4,6,3.0,3,3.0,3,3,15.0,71,18.913,5575213.0,50.0,2.0,01:15.5,205.473,1,5840,3,3,1:26.656,1:26.590,1:27.539
22111,899,18,1,5.0,14,4.0,4,4,12.0,71,37.36,5593660.0,52.0,7.0,01:16.5,202.909,1,5852,5,15,1:26.398,1:28.308,
22112,899,3,131,9.0,2,5.0,5,5,10.0,71,39.048,5595348.0,60.0,6.0,01:16.4,202.93,1,5839,9,2,1:25.556,1:26.626,1:27.102
22113,899,815,1,6.0,19,6.0,6,6,8.0,71,44.051,5600351.0,50.0,5.0,01:16.2,203.451,1,5851,6,14,1:26.741,1:28.269,
22114,899,13,6,4.0,9,7.0,7,7,6.0,71,49.11,5605410.0,49.0,8.0,01:16.5,202.856,1,5846,4,9,1:26.817,1:27.049,1:28.109
22115,899,807,15,11.0,10,8.0,8,8,4.0,71,+1:04.252,5620552.0,49.0,12.0,01:16.8,201.979,1,5847,11,10,1:26.071,1:27.441,1:29.582
22116,899,1,131,10.0,5,9.0,9,9,2.0,71,+1:12.903,5629203.0,51.0,10.0,01:16.7,202.268,1,5842,10,5,1:25.342,1:26.698,1:27.677
22117,899,817,5,19.0,7,10.0,10,10,1.0,70,,,45.0,15.0,01:17.0,201.527,11,5844,19,7,1:27.209,1:27.078,1:28.052
22118,899,814,10,14.0,12,11.0,11,11,0.0,70,,,58.0,14.0,01:16.9,201.839,11,5849,14,12,1:26.275,1:27.798,
22119,899,821,15,12.0,17,12.0,12,12,0.0,70,,,59.0,9.0,01:16.5,202.702,11,5855,12,18,1:27.455,,
22120,899,16,10,15.0,15,13.0,13,13,0.0,70,,,57.0,4.0,01:16.0,203.979,11,5853,15,16,1:26.874,1:28.586,
22121,899,5,208,7.0,11,14.0,14,14,0.0,70,,,70.0,16.0,01:17.2,200.81,11,5848,7,11,1:26.266,1:27.456,
22122,899,818,5,18.0,8,15.0,15,15,0.0,70,,,49.0,11.0,01:16.8,202.01,11,5845,18,8,1:27.124,1:27.363,1:28.081
22123,899,813,3,16.0,16,16.0,16,16,0.0,70,,,45.0,18.0,01:17.6,200.02,11,5854,16,17,1:27.367,,
22124,899,824,206,22.0,21,17.0,17,17,0.0,69,,,67.0,20.0,01:17.7,199.601,12,5858,22,21,1:28.366,,
22125,899,823,207,21.0,20,18.0,18,18,0.0,69,,,51.0,19.0,01:17.6,199.927,12,5857,21,20,1:28.320,,
22126,899,820,206,23.0,22,19.0,19,19,0.0,69,,,68.0,17.0,01:17.3,200.727,12,5859,23,22,1:28.950,,
22127,899,819,207,20.0,18,,R,20,0.0,58,,,27.0,21.0,01:18.4,197.776,26,5856,20,19,1:27.843,,
22128,899,822,3,17.0,13,,R,21,0.0,45,,,43.0,13.0,01:16.8,201.879,3,5850,17,13,1:26.790,1:27.954,
22129,899,154,208,8.0,6,,R,22,0.0,2,,,2.0,22.0,01:20.9,191.752,5,5843,8,6,1:26.453,1:26.161,1:27.737
22130,900,3,131,6.0,3,1.0,1,1,25.0,57,32:58.7,5578710.0,19.0,1.0,01:32.5,206.436,1,5862,6,3,1:32.564,1:42.264,1:44.595
22131,900,825,1,20.0,4,2.0,2,2,18.0,57,26.777,5605487.0,49.0,6.0,01:33.1,205.131,1,5863,20,4,1:30.949,1:43.247,1:45.745
22132,900,18,1,22.0,10,3.0,3,3,15.0,57,30.027,5608737.0,39.0,5.0,01:32.9,205.46,1,5870,22,11,1:31.396,1:44.437,
22133,900,4,6,14.0,5,4.0,4,4,12.0,57,35.284,5613994.0,57.0,7.0,01:33.2,204.867,1,5864,14,5,1:31.388,1:42.805,1:45.819
22134,900,822,3,77.0,15,5.0,5,5,10.0,57,47.639,5626349.0,56.0,3.0,01:32.6,206.128,1,5869,77,10,1:31.601,1:43.852,1:48.147
22135,900,807,10,27.0,7,6.0,6,6,8.0,57,50.718,5629428.0,56.0,2.0,01:32.6,206.235,1,5866,27,7,1:33.893,1:43.658,1:46.030
22136,900,8,6,7.0,11,7.0,7,7,6.0,57,57.675,5636385.0,56.0,8.0,01:33.2,204.814,1,5871,7,12,1:32.439,1:44.494,
22137,900,818,5,25.0,6,8.0,8,8,4.0,57,+1:00.441,5639151.0,56.0,10.0,01:33.7,203.763,1,5865,25,6,1:33.488,1:43.849,1:45.864
22138,900,826,5,26.0,8,9.0,9,9,2.0,57,+1:03.585,5642295.0,35.0,11.0,01:33.9,203.387,1,5867,26,8,1:33.777,1:44.331,1:47.368
22139,900,815,10,11.0,16,10.0,10,10,1.0,57,+1:25.916,5664626.0,38.0,4.0,01:32.6,206.088,1,5875,11,16,1:34.141,1:47.293,
22140,900,16,15,99.0,13,11.0,11,11,0.0,56,,,34.0,9.0,01:33.4,204.472,11,5873,99,14,1:33.673,1:45.655,
22141,900,821,15,21.0,20,12.0,12,12,0.0,56,,,41.0,13.0,01:34.6,201.882,11,5878,21,19,1:35.117,,
22142,900,820,206,4.0,17,13.0,13,13,0.0,55,,,33.0,12.0,01:34.2,202.658,12,5876,4,17,1:34.293,,
22143,900,824,206,17.0,18,,N,14,0.0,49,,,55.0,16.0,01:35.6,199.621,18,5877,17,18,1:34.794,,
22144,900,154,208,8.0,22,,R,15,0.0,43,,,41.0,15.0,01:35.3,200.363,132,5880,8,21,1:36.993,,
22145,900,813,208,13.0,21,,R,16,0.0,29,,,30.0,14.0,01:34.8,201.451,132,5881,13,22,,,
22146,900,828,207,9.0,19,,R,17,0.0,27,,,17.0,18.0,01:37.3,196.141,51,5879,9,20,1:35.157,,
22147,900,20,9,1.0,12,,R,18,0.0,3,,,26.0,17.0,01:37.1,196.682,5,5872,1,13,1:31.931,1:44.688,
22148,900,1,131,44.0,1,,R,19,0.0,2,,,2.0,20.0,01:49.9,173.636,5,5860,44,1,1:31.699,1:42.890,1:44.231
22149,900,13,3,19.0,9,,R,20,0.0,0,,,2.0,19.0,01:40.3,190.361,4,5868,19,9,1:31.228,1:44.242,1:48.079
22150,900,155,207,10.0,14,,R,21,0.0,0,,,,0.0,,,4,5874,10,15,1:34.274,1:45.867,
22151,900,817,9,3.0,2,,D,22,0.0,57,24.525,5603235.0,,0.0,,,2,5861,3,2,1:30.775,1:42.295,1:44.548
22152,901,1,131,44.0,1,1.0,1,1,25.0,56,40:26.0,6025974.0,53.0,1.0,01:43.1,193.611,1,5882,44,1,1:57.202,1:59.041,1:59.431
22153,901,3,131,6.0,3,2.0,2,2,18.0,56,17.313,6043287.0,55.0,2.0,01:44.0,191.946,1,5884,6,3,1:57.183,1:59.445,2:00.050
22154,901,20,9,1.0,2,3.0,3,3,15.0,56,24.534,6050508.0,51.0,4.0,01:44.3,191.341,1,5883,1,2,1:57.654,1:59.399,1:59.486
22155,901,4,6,14.0,4,4.0,4,4,12.0,56,35.992,6061966.0,47.0,3.0,01:44.2,191.569,1,5885,14,4,1:58.889,2:01.356,2:00.175
22156,901,807,10,27.0,7,5.0,5,5,10.0,56,47.199,6073173.0,38.0,10.0,01:46.0,188.284,1,5888,27,7,1:58.883,2:00.839,2:01.712
22157,901,18,1,22.0,10,6.0,6,6,8.0,56,+1:23.691,6109665.0,47.0,11.0,01:46.0,188.183,1,5891,22,10,2:00.889,2:01.810,2:04.053
22158,901,13,3,19.0,13,7.0,7,7,6.0,56,+1:25.076,6111050.0,44.0,6.0,01:44.9,190.232,1,5894,19,13,2:00.047,2:02.460,
22159,901,822,3,77.0,18,8.0,8,8,4.0,56,+1:25.537,6111511.0,31.0,9.0,01:45.5,189.189,1,5896,77,15,1:59.709,2:02.756,
22160,901,825,1,20.0,8,9.0,9,9,2.0,55,,,44.0,8.0,01:45.4,189.372,11,5889,20,8,2:00.356,2:02.094,2:02.213
22161,901,826,5,26.0,11,10.0,10,10,1.0,55,,,36.0,13.0,01:46.7,187.026,11,5892,26,11,2:01.175,2:02.351,
22162,901,154,208,8.0,15,11.0,11,11,0.0,55,,,42.0,12.0,01:46.2,187.855,11,5897,8,16,2:00.202,2:02.885,
22163,901,8,6,7.0,6,12.0,12,12,0.0,55,,,36.0,7.0,01:45.1,189.812,11,5887,7,6,1:59.257,2:01.532,2:01.218
22164,901,155,207,10.0,20,13.0,13,13,0.0,55,,,53.0,15.0,01:47.8,185.19,11,5901,10,20,2:03.595,,
22165,901,828,207,9.0,22,14.0,14,14,0.0,54,,,40.0,14.0,01:47.5,185.626,12,5903,9,22,2:04.407,,
22166,901,820,206,4.0,21,15.0,15,15,0.0,54,,,49.0,18.0,01:48.2,184.341,12,5902,4,21,2:04.388,,
22167,901,817,9,3.0,5,,R,16,0.0,49,,,48.0,5.0,01:44.7,190.635,39,5886,3,5,1:58.913,2:00.147,2:00.541
22168,901,821,15,21.0,12,,R,17,0.0,35,,,27.0,16.0,01:47.8,185.14,6,5893,21,12,2:01.134,2:02.369,
22169,901,16,15,99.0,17,,R,18,0.0,32,,,27.0,17.0,01:48.0,184.698,10,5899,99,18,2:02.131,,
22170,901,818,5,25.0,9,,R,19,0.0,18,,,4.0,19.0,01:48.5,183.869,131,5890,25,9,2:01.689,2:02.096,2:03.078
22171,901,824,206,17.0,19,,R,20,0.0,8,,,4.0,21.0,01:51.5,179.01,23,5900,17,19,2:02.702,,
22172,901,813,208,13.0,16,,R,21,0.0,7,,,6.0,20.0,01:50.9,179.888,5,5898,13,17,2:02.074,,
22173,901,815,10,11.0,14,,W,22,0.0,0,,,,0.0,,,54,5895,11,14,2:00.076,2:02.511,
22174,902,1,131,44.0,2,1.0,1,1,25.0,57,39:42.7,5982743.0,49.0,2.0,01:37.1,200.634,1,5905,44,2,1:35.323,1:33.872,1:33.464
22175,902,3,131,6.0,1,2.0,2,2,18.0,57,1.085,5983828.0,49.0,1.0,01:37.0,200.816,1,5904,6,1,1:35.439,1:33.708,1:33.185
22176,902,815,10,11.0,4,3.0,3,3,15.0,57,24.067,6006810.0,36.0,7.0,01:39.3,196.165,1,5908,11,5,1:34.998,1:34.747,1:34.346
22177,902,817,9,3.0,13,4.0,4,4,12.0,57,24.489,6007232.0,38.0,4.0,01:39.3,196.266,1,5906,3,3,1:36.220,1:34.592,1:34.051
22178,902,807,10,27.0,11,5.0,5,5,10.0,57,28.654,6011397.0,37.0,3.0,01:38.8,197.228,1,5915,27,12,1:34.874,1:35.116,
22179,902,20,9,1.0,10,6.0,6,6,8.0,57,29.879,6012622.0,18.0,6.0,01:39.3,196.181,1,5914,1,11,1:35.549,1:34.985,
22180,902,13,3,19.0,7,7.0,7,7,6.0,57,31.265,6014008.0,40.0,5.0,01:39.3,196.26,1,5911,19,8,1:35.085,1:34.842,1:34.511
22181,902,822,3,77.0,3,8.0,8,8,4.0,57,31.876,6014619.0,50.0,13.0,01:39.8,195.296,1,5907,77,4,1:34.934,1:34.842,1:34.247
22182,902,4,6,14.0,9,9.0,9,9,2.0,57,32.595,6015338.0,53.0,12.0,01:39.7,195.355,1,5913,14,10,1:35.251,1:34.723,1:34.992
22183,902,8,6,7.0,5,10.0,10,10,1.0,57,33.462,6016205.0,35.0,8.0,01:39.4,195.933,1,5909,7,6,1:35.234,1:34.925,1:34.368
22184,902,826,5,26.0,12,11.0,11,11,0.0,57,41.342,6024085.0,12.0,15.0,01:40.2,194.52,1,5916,26,13,1:35.395,1:35.145,
22185,902,154,208,8.0,16,12.0,12,12,0.0,57,43.143,6025886.0,39.0,9.0,01:39.4,195.923,1,5919,8,16,1:36.654,1:35.908,
22186,902,820,206,4.0,21,13.0,13,13,0.0,57,59.909,6042652.0,48.0,21.0,01:41.8,191.34,1,5925,4,22,1:37.913,,
22187,902,813,208,13.0,17,14.0,14,14,0.0,57,+1:02.803,6045546.0,52.0,11.0,01:39.7,195.484,1,5920,13,17,1:36.663,,
22188,902,155,207,10.0,18,15.0,15,15,0.0,57,+1:27.900,6070643.0,17.0,18.0,01:41.2,192.434,1,5922,10,19,1:37.085,,
22189,902,824,206,17.0,19,16.0,16,16,0.0,56,,,44.0,22.0,01:42.2,190.684,11,5923,17,20,1:37.310,,
22190,902,18,1,22.0,6,17.0,17,17,0.0,55,,,37.0,10.0,01:39.6,195.683,8,5910,22,7,1:35.699,1:34.714,1:34.387
22191,902,825,1,20.0,8,,R,18,0.0,40,,,40.0,14.0,01:40.1,194.621,8,5912,20,9,1:35.288,1:34.904,1:34.712
22192,902,821,15,21.0,15,,R,19,0.0,39,,,32.0,16.0,01:40.7,193.481,4,5918,21,15,1:36.567,1:35.891,
22193,902,828,207,9.0,20,,R,20,0.0,33,,,28.0,17.0,01:41.1,192.647,31,5924,9,21,1:37.875,,
22194,902,818,5,25.0,14,,R,21,0.0,18,,,16.0,19.0,01:41.7,191.669,31,5917,25,14,1:35.815,1:35.286,
22195,902,16,15,99.0,22,,R,22,0.0,17,,,9.0,20.0,01:41.8,191.403,4,5921,99,18,1:36.840,,
22196,903,1,131,44.0,1,1.0,1,1,25.0,54,33:28.3,5608338.0,42.0,2.0,01:41.2,193.916,1,5950,44,1,1:55.516,1:54.029,1:53.860
22197,903,3,131,6.0,4,2.0,2,2,18.0,54,18.062,5626400.0,39.0,1.0,01:40.4,195.45,1,5953,6,4,1:56.058,1:55.294,1:55.143
22198,903,4,6,14.0,5,3.0,3,3,15.0,54,23.604,5631942.0,48.0,4.0,01:42.1,192.235,1,5954,14,5,1:56.961,1:55.765,1:55.637
22199,903,817,9,3.0,2,4.0,4,4,12.0,54,27.136,5635474.0,39.0,3.0,01:41.5,193.387,1,5951,3,2,1:56.641,1:55.302,1:54.455
22200,903,20,9,1.0,3,5.0,5,5,10.0,54,47.778,5656116.0,37.0,5.0,01:42.2,192.07,1,5952,1,3,1:55.926,1:54.499,1:54.960
22201,903,807,10,27.0,8,6.0,6,6,8.0,54,54.295,5662633.0,33.0,10.0,01:42.6,191.218,1,5957,27,8,1:55.913,1:56.847,1:56.366
22202,903,822,3,77.0,7,7.0,7,7,6.0,54,55.697,5664035.0,52.0,11.0,01:42.7,191.151,1,5956,77,7,1:56.501,1:56.253,1:56.282
22203,903,8,6,7.0,11,8.0,8,8,4.0,54,+1:16.335,5684673.0,34.0,8.0,01:42.3,191.824,1,5960,7,11,1:58.279,1:56.860,
22204,903,815,10,11.0,16,9.0,9,9,2.0,54,+1:22.647,5690985.0,32.0,6.0,01:42.2,191.959,1,5965,11,16,1:58.362,1:58.264,
22205,903,826,5,26.0,13,10.0,10,10,1.0,53,,,33.0,17.0,01:43.3,189.899,11,5962,26,13,1:57.261,1:57.289,
22206,903,18,1,22.0,12,11.0,11,11,0.0,53,,,30.0,18.0,01:43.4,189.829,11,5961,22,12,1:57.783,1:56.963,
22207,903,818,5,25.0,9,12.0,12,12,0.0,53,,,34.0,14.0,01:42.9,190.712,11,5958,25,9,1:57.477,1:56.584,1:56.773
22208,903,825,1,20.0,15,13.0,13,13,0.0,53,,,33.0,12.0,01:42.7,191.075,11,5964,20,15,1:57.369,1:57.675,
22209,903,813,208,13.0,22,14.0,14,14,0.0,53,,,34.0,15.0,01:43.1,190.396,11,5971,13,22,,,
22210,903,13,3,19.0,6,15.0,15,15,0.0,53,,,34.0,9.0,01:42.4,191.676,11,5955,19,6,1:56.850,1:56.757,1:56.147
22211,903,821,15,21.0,17,16.0,16,16,0.0,53,,,42.0,7.0,01:42.3,191.904,11,5966,21,17,1:58.988,,
22212,903,824,206,17.0,19,17.0,17,17,0.0,53,,,36.0,21.0,01:44.8,187.203,11,5968,17,19,1:59.326,,
22213,903,155,207,10.0,18,18.0,18,18,0.0,53,,,48.0,16.0,01:43.3,189.924,11,5967,10,18,1:59.260,,
22214,903,820,206,4.0,21,19.0,19,19,0.0,52,,,50.0,13.0,01:42.9,190.751,12,5970,4,21,2:00.865,,
22215,903,828,207,9.0,20,20.0,20,20,0.0,52,,,30.0,19.0,01:43.6,189.38,12,5969,9,20,2:00.646,,
22216,903,154,208,8.0,10,,R,21,0.0,28,,,4.0,20.0,01:44.4,188.026,6,5959,8,10,1:58.411,1:56.407,1:57.079
22217,903,16,15,99.0,14,,R,22,0.0,5,,,2.0,22.0,01:58.4,165.773,5,5963,99,14,1:58.138,1:57.393,
22218,904,1,131,44.0,1,1.0,1,1,25.0,66,41:05.2,6065155.0,54.0,3.0,01:29.5,187.275,1,5972,44,1,1:27.238,1:26.210,1:25.232
22219,904,3,131,6.0,2,2.0,2,2,18.0,66,0.636,6065791.0,51.0,2.0,01:29.2,187.794,1,5973,6,2,1:26.764,1:26.088,1:25.400
22220,904,817,9,3.0,3,3.0,3,3,15.0,66,49.014,6114169.0,65.0,5.0,01:30.0,186.175,1,5974,3,3,1:28.053,1:26.613,1:26.285
22221,904,20,9,1.0,15,4.0,4,4,12.0,66,+1:16.702,6141857.0,55.0,1.0,01:28.9,188.465,1,5981,1,10,1:27.958,1:27.052,
22222,904,822,3,77.0,4,5.0,5,5,10.0,66,+1:19.293,6144448.0,47.0,8.0,01:30.4,185.326,1,5975,77,4,1:28.198,1:27.563,1:26.632
22223,904,4,6,14.0,7,6.0,6,6,8.0,66,+1:27.743,6152898.0,55.0,4.0,01:29.9,186.411,1,5978,14,7,1:28.329,1:27.602,1:27.140
22224,904,8,6,7.0,6,7.0,7,7,6.0,65,,,53.0,11.0,01:30.6,185.007,11,5977,7,6,1:28.308,1:27.335,1:27.104
